84.06647 , 80.74291 , 85.04399
84.06647 , 80.74291 , 85.04399
84.06647 , 80.74291 , 85.04399
82.50244 , 80.74291 , 81.524925
82.50244 , 80.74291 , 81.524925
82.50244 , 80.74291 , 81.524925
82.50244 , 80.74291 , 81.524925
82.50244 , 80.74291 , 81.524925
82.50244 , 80.74291 , 81.524925
80.1564 , 79.37439 , 79.37439
80.1564 , 79.37439 , 79.37439
80.1564 , 79.37439 , 79.37439
80.1564 , 79.37439 , 79.37439
80.1564 , 79.37439 , 79.37439
80.1564 , 79.37439 , 79.37439
78.20137 , 77.810356 , 77.61485
78.20137 , 77.810356 , 77.61485
78.20137 , 77.810356 , 77.61485
78.20137 , 77.810356 , 77.61485
78.20137 , 77.810356 , 77.61485
78.20137 , 77.810356 , 77.61485
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
76.44183 , 76.05083 , 75.85532
74.87781 , 74.682304 , 74.4868
74.87781 , 74.682304 , 74.4868
74.87781 , 74.682304 , 74.4868
74.87781 , 74.682304 , 74.4868
74.87781 , 74.682304 , 74.4868
74.87781 , 74.682304 , 74.4868
73.70479 , 73.509285 , 73.11828
73.70479 , 73.509285 , 73.11828
73.70479 , 73.509285 , 73.11828
73.70479 , 73.509285 , 73.11828
73.70479 , 73.509285 , 73.11828
73.70479 , 73.509285 , 73.11828
72.53177 , 72.336266 , 71.94526
72.53177 , 72.336266 , 71.94526
72.53177 , 72.336266 , 71.94526
72.53177 , 72.336266 , 71.94526
72.53177 , 72.336266 , 71.94526
72.53177 , 72.336266 , 71.94526
71.55425 , 71.35875 , 70.96774
71.55425 , 71.35875 , 70.96774
71.55425 , 71.35875 , 70.96774
71.55425 , 71.35875 , 70.96774
71.55425 , 71.35875 , 70.96774
71.55425 , 71.35875 , 70.96774
70.57674 , 70.38123 , 70.18573
70.57674 , 70.38123 , 70.18573
70.57674 , 70.38123 , 70.18573
70.57674 , 70.38123 , 70.18573
70.57674 , 70.38123 , 70.18573
70.57674 , 70.38123 , 70.18573
69.79472 , 69.79472 , 69.40372
69.79472 , 69.79472 , 69.40372
69.79472 , 69.79472 , 69.40372
69.79472 , 69.79472 , 69.40372
69.79472 , 69.79472 , 69.40372
69.79472 , 69.79472 , 69.40372
69.01271 , 69.01271 , 68.621704
69.01271 , 69.01271 , 68.621704
69.01271 , 69.01271 , 68.621704
69.01271 , 69.01271 , 68.621704
69.01271 , 69.01271 , 68.621704
69.01271 , 69.01271 , 68.621704
68.4262 , 68.4262 , 68.035194
68.4262 , 68.4262 , 68.035194
68.4262 , 68.4262 , 68.035194
68.4262 , 68.4262 , 68.035194
68.4262 , 68.4262 , 68.035194
68.4262 , 68.4262 , 68.035194
67.83969 , 67.83969 , 67.448685
67.83969 , 67.83969 , 67.448685
67.83969 , 67.83969 , 67.448685
67.83969 , 67.83969 , 67.448685
67.83969 , 67.83969 , 67.448685
67.83969 , 67.83969 , 67.448685
67.448685 , 67.448685 , 67.05768
67.448685 , 67.448685 , 67.05768
67.448685 , 67.448685 , 67.05768
67.448685 , 67.448685 , 67.05768
67.448685 , 67.448685 , 67.05768
67.448685 , 67.448685 , 67.05768
67.05768 , 67.05768 , 66.66667
67.05768 , 67.05768 , 66.66667
67.05768 , 67.05768 , 66.66667
67.05768 , 67.05768 , 66.66667
67.05768 , 67.05768 , 66.66667
67.05768 , 67.05768 , 66.66667
66.66667 , 66.66667 , 66.275665
66.66667 , 66.66667 , 66.275665
66.66667 , 66.66667 , 66.275665
66.66667 , 66.66667 , 66.275665
66.66667 , 66.66667 , 66.275665
66.66667 , 66.66667 , 66.275665
66.47117 , 66.47117 , 65.88466
66.47117 , 66.47117 , 65.88466
66.47117 , 66.47117 , 65.88466
66.47117 , 66.47117 , 65.88466
66.47117 , 66.47117 , 65.88466
66.47117 , 66.47117 , 65.88466
66.08016 , 66.275665 , 65.689156
66.08016 , 66.275665 , 65.689156
66.08016 , 66.275665 , 65.689156
66.08016 , 66.275665 , 65.689156
66.08016 , 66.275665 , 65.689156
66.08016 , 66.275665 , 65.689156
65.88466 , 65.88466 , 65.493645
65.88466 , 65.88466 , 65.493645
65.88466 , 65.88466 , 65.493645
65.88466 , 65.88466 , 65.493645
65.88466 , 65.88466 , 65.493645
65.88466 , 65.88466 , 65.493645
65.689156 , 65.689156 , 65.29814
65.689156 , 65.689156 , 65.29814
65.689156 , 65.689156 , 65.29814
65.689156 , 65.689156 , 65.29814
65.689156 , 65.689156 , 65.29814
65.689156 , 65.689156 , 65.29814
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 65.10264
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.493645 , 65.493645 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.29814 , 65.29814 , 64.907135
65.10264 , 65.10264 , 64.71163
65.10264 , 65.10264 , 64.71163
65.10264 , 65.10264 , 64.71163
65.10264 , 65.10264 , 64.71163
65.10264 , 65.10264 , 64.71163
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
65.10264 , 65.10264 , 64.51613
64.907135 , 64.907135 , 64.51613
64.907135 , 64.907135 , 64.51613
64.907135 , 64.907135 , 64.51613
64.907135 , 64.907135 , 64.51613
64.907135 , 64.907135 , 64.51613
64.907135 , 64.907135 , 64.51613
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
64.71163 , 64.71163 , 64.320625
